,ID,Name,T,density,ave:en_allen,ave:vdw_radius,sum:num_unfilled,var:boiling_point,var:hhi_p,var:num_unfilled,var:num_p_unfilled,var:num_s_unfilled,var:num_s_valence,max:hhi_p,max:num_unfilled,max:num_p_unfilled,max:num_s_unfilled,min:electron_affinity,min:lattice_constant,min:num_s_valence,DC1,PC2,SC4
5912,mp-754827,Tm2TeO2,900,8.985364363,15.10430292,192.8,8,909081.0855,16905600,0.24,0.96,0,0,9500,2,2,0,1.029,3.54,2,14.08243782,1,1520.336615
5913,mp-754848,Na2SnO3,900,4.725557521,14.19166667,187.8333333,48,797577.741,552500,1,1.888888889,0.222222222,0.222222222,2600,4,4,1,0.547926,4.23,1,14.82945093,0.38826964,842.2155525
5914,mp-754967,BaTeO4,900,5.102391685,17.23516667,180.3333333,40,532427.1091,1334722.222,0.555555556,0.555555556,0,0,3000,2,2,0,0.14462,4.45,2,14.70909846,2.16860862,904.5716802
5915,mp-755026,La2Pt2O7,900,8.633050606,16.12640841,179.6363636,72,3397708.289,12793388.43,7.289256198,0.925619835,0.148760331,0.148760331,9500,9,2,1,0.47,3.75,1,13.97125078,1,1386.221582
5916,mp-755041,Tm2Mn2O7,900,7.574815457,17.29468314,175.2727273,52,1057100.066,11575041.32,1.685950413,0.925619835,0,0,9500,5,2,0,1.029,3.54,2,12.00396162,1,1545.324669
5917,mp-755094,Li2FeO2,900,3.149715646,12.8288,174.4,40,1147458.523,1230400,1.2,0.96,0.24,0.24,2900,4,2,1,0.151,2.87,1,14.36776754,2.035872659,1100.187756
5918,mp-755116,In2Pt2O7,900,9.351049047,17.22054545,170.5454545,56,2553656.452,3959669.421,1.338842975,2.330578512,0.148760331,0.148760331,5500,5,5,1,0.3,3.92,1,14.31083291,1.955219889,1080.879994
5919,mp-755190,TaVO4,900,7.0983386,17.07216667,172.8333333,44,5018706.248,1258888.889,5.555555556,0.888888889,0,0,3300,7,2,0,0.322,3.02,2,13.91532268,1.045727745,1272.908913
5920,mp-755197,V2O3F,900,4.204046681,17.83433333,169.5,42,2818107.537,1570000,6.25,0.805555556,0,4.93E-32,3300,7,2,0,0.525,3.02,2,14.15472415,0.863331959,1323.866935
5921,mp-755293,Sr4Sb2O,900,4.634545273,9.66,222.8571429,8,345560.1775,5587755.102,1.836734694,1.836734694,0,0,7900,3,3,0,0.048,4.51,2,14.85637809,0.686243109,1066.338796
5922,mp-755340,Tb2SeO2,900,7.974981494,14.1724733,192,16,2141878.375,17454400,2.16,0.96,0,0,9500,5,2,0,1.165,3.6,2,12.57859629,1,1435.82907
5923,mp-755363,Ba3SiO,900,4.729939862,9.6646,233.2,24,716887.0762,1802400,2.56,2.56,0,0,4700,4,4,0,0.14462,5.02,2,15.08891269,1.176379009,776.7935194
5924,mp-755404,Gd3SbO7,900,7.58896931,16.40483775,179.2727273,130,2321418.298,17289256.2,38.26446281,0.975206612,0,0,9500,16,3,0,1.046,3.64,2,9.67622135,1,1525.00113
5925,mp-755450,La2Ce2O7,900,6.289286965,15.30283356,184.9090909,152,3039735.656,18743801.65,57.53719008,0.925619835,0,0,9500,22,2,0,0.47,3.75,2,13.50069836,1,1470.063497
5926,mp-755557,Mg(NiO2)2,900,4.737860838,16.478,167.8571429,24,1629417.304,2676326.531,0.489795918,0.979591837,0,0,5300,2,2,0,1.156,3.21,2,14.37989788,0.400375772,1241.535242
5927,mp-755561,MnP2O7,900,2.947156687,18.652,162.9,100,408584.209,402900,0.85,0.6,0,0,2000,5,3,0,0.746607,6.83,2,15.91132617,0.291135309,543.1841381
5928,mp-755583,LuVO3,900,8.077266465,15.9196,177.4,88,3056769.556,12198400,9.04,0.96,0,0,9500,9,2,0,0.34,3.02,2,14.44854401,1,1729.522473
5929,mp-755587,V2O3F,900,4.114717473,17.83433333,169.5,42,2818107.537,1570000,6.25,0.805555556,0,4.93E-32,3300,7,2,0,0.525,3.02,2,14.20498165,0.863331959,1323.866935
5930,mp-755635,Ho2Pt2O7,900,10.22757175,16.91880627,177.2727273,48,2860915.941,12793388.43,0.148760331,0.925619835,0.148760331,0.148760331,9500,3,2,1,1.4611135,3.58,1,14.45949743,1,1433.131971
5931,mp-755695,Li2CoGeO4,900,3.864635957,14.8605,172.875,68,1533143.752,2839375,0.859375,1.75,0.1875,0.1875,5300,4,4,1,0.618049,2.51,1,13.82922898,0.844754919,1607.991667
5932,mp-755697,V2O3F,900,4.195757862,17.83433333,169.5,84,2818107.537,1570000,6.25,0.805555556,0,4.93E-32,3300,7,2,0,0.525,3.02,2,14.15949529,0.929603079,1323.866935
5933,mp-755701,LiMnSbO4,900,4.81579026,16.13028571,171.5714286,68,771908.6841,6393877.551,1.387755102,1.102040816,0.12244898,0.12244898,7900,5,3,1,0.618049,3.49,1,14.32591126,1.203638949,1399.620447
5934,mp-755709,LiFeO2,900,4.175529534,14.688,172.5,36,1434037.877,1186875,1.1875,1,0.1875,0.1875,2900,4,2,1,0.151,2.87,1,13.71708164,1.890768016,1196.603192
5935,mp-755723,Er2Pb2O7,900,9.267156692,16.978236,175.0909091,52,1542832.33,11460495.87,0.595041322,1.454545455,0,0,9500,4,4,0,0.35674316,3.56,2,14.5332006,1,1470.654944
5936,mp-755756,Y2TeO2,900,5.722530153,13.7484,194.8,24,2534463.473,18108000,11.76,0.96,0,0,9800,9,2,0,0.307,3.65,2,13.72318436,1,1461.915571
5937,mp-755869,Dy2Mn2O7,900,7.188573095,16.97074717,176,64,1415856.911,11575041.32,1.537190083,0.925619835,0,0,9500,5,2,0,0.352,3.59,2,12.69567632,1,1486.420449
5938,mp-755934,LiMnSnO4,900,4.819028372,15.99457143,173.1428571,36,1021738.16,985714.2857,1.673469388,1.632653061,0.12244898,0.12244898,2900,5,4,1,0.618049,3.49,1,14.32433563,0.533765172,1070.89488
5939,mp-756107,Li2Fe3SbO8,900,4.491097059,16.09457143,171.2857143,66,1410835.734,3873112.245,0.943877551,1.086734694,0.12244898,0.12244898,7900,4,3,1,0.151,2.87,1,13.38572778,1.918126703,1650.254668
5940,mp-756117,Li2TiTeO6,900,4.348690312,15.9874,169.3,48,1104142.444,1155600,3.64,0.84,0.16,0.16,2900,8,2,1,0.079,2.95,1,13.62169388,3.02990312,1303.85408
5941,mp-756148,Sm2Pt2O7,900,9.385674235,16.74653126,178.3636364,68,2448134.001,12793388.43,5.355371901,0.925619835,0.148760331,0.148760331,9500,8,2,1,1.4611135,3.92,1,13.4988412,1,1353.607505
5942,mp-756254,LiNiSbO4,900,5.142315921,16.24314286,170.4285714,56,1159520.084,6516326.531,0.285714286,1.102040816,0.12244898,0.12244898,7900,3,3,1,0.618049,3.49,1,14.15303426,1.182895584,1326.013145
5943,mp-756275,LiTiCrO4,900,3.781342239,15.53885714,172.4285714,92,1931900.626,1200000,5.918367347,0.979591837,0.204081633,0.204081633,3100,8,2,1,0.079,2.88,1,13.98250521,3.693824755,1294.231566
5944,mp-756311,LiFeSnO4,900,4.862674553,16.03742857,173,68,1399723.748,1132653.061,1.102040816,1.632653061,0.12244898,0.12244898,2900,4,4,1,0.151,2.87,1,12.76475269,2.187490646,1292.670352
5945,mp-756347,Y2Pt2O7,900,8.263414399,16.64563636,177.6363636,72,3302495.819,13510909.09,7.289256198,0.925619835,0.148760331,0.148760331,9800,9,2,1,0.307,3.65,1,13.9520574,1,1457.10196
5946,mp-756366,LiMnNiO4,900,4.383651367,16.04314286,170.2857143,32,1265562.714,704897.9592,1.346938776,0.979591837,0.12244898,0.12244898,2900,5,2,1,0.618049,3.49,1,14.5166215,0.375761127,1040.960241
5947,mp-756405,Li4Fe3CoO8,900,4.336668891,14.70175,172.25,35,1464020.89,1287773.438,1.02734375,1,0.1875,0.1875,3100,4,2,1,0.151,2.51,1,12.44176349,1.850617645,1404.623147
5948,mp-756440,Er2Pt2O7,900,10.36134584,16.83096327,177.0909091,44,2964418.769,12793388.43,0,0.925619835,0.148760331,0.148760331,9500,2,2,1,1.4611135,3.56,1,14.52916907,1,1420.367756
5949,mp-756478,WO3,900,6.971751616,18.1875,168.5,48,6394383.907,7921875,3,0.75,0,0,7000,6,2,0,0.81626,3.16,2,12.89634428,1,1459.950628
5950,mp-756797,LiNiSnO4,900,5.175195576,16.10742857,172,30,1389392.417,978367.3469,0.693877551,1.632653061,0.12244898,0.12244898,2900,4,4,1,0.618049,3.49,1,14.13384814,0.516713873,1039.566735
5951,mp-756864,LiCrSnO4,900,4.864551817,15.91314286,173.2857143,76,1355527.707,1389795.918,2.489795918,1.632653061,0.204081633,0.204081633,3100,6,4,1,0.618049,2.88,1,13.51572605,0.750914661,1333.52826
5952,mp-757115,KSb5O13,900,5.478824141,17.93263158,172.6842105,84,638216.2677,10444099.72,0.271468144,0.448753463,0.049861496,0.049861496,7900,3,3,1,0.50147,4.51,1,14.73783002,1,1115.306046
5953,mp-757513,Li2Mn3CoO8,900,4.24276397,15.96742857,171.0714286,144,1122586.778,980867.3469,1.816326531,0.979591837,0.12244898,0.12244898,3100,5,2,1,0.618049,2.51,1,13.46953427,0.547636245,1545.311804
5954,mp-757613,Li2Co3SbO8,900,5.193233876,16.14171429,170.4285714,120,1517539.66,4142040.816,0.408163265,1.086734694,0.12244898,0.12244898,7900,3,3,1,0.618049,2.51,1,11.0405408,0.842835531,1870.613595
5955,mp-757614,LiFeO2,900,4.19392685,14.688,172.5,36,1434037.877,1186875,1.1875,1,0.1875,0.1875,2900,4,2,1,0.151,2.87,1,13.70050174,1.890768016,1196.603192
5956,mp-757688,BaNb8O14,900,6.04694116,16.12917391,180,336,5368454.658,14172967.86,6.139886578,0.952741021,0.2268431,0.2268431,8500,7,2,1,0.14462,3.3,1,9.152969811,1,1487.578342
5957,mp-757749,Li2Mn(PO4)2,900,3.144870724,16.82030769,165,232,393884.7997,856686.3905,0.946745562,0.982248521,0.130177515,0.130177515,2900,5,3,1,0.618049,3.49,1,14.92056983,0.519406004,1139.515501
5958,mp-758062,Li2NbCo3O8,900,4.900693819,15.89885714,171.2857143,136,2551494.729,4677755.102,1.959183673,0.979591837,0.168367347,0.168367347,8500,7,2,1,0.618049,2.51,1,12.07028777,0.889421216,1949.855229
5959,mp-758202,Li2NbCr3O8,900,4.342510565,15.66528571,172.5714286,86,2396865.74,4677755.102,4.209183673,0.979591837,0.244897959,0.244897959,8500,7,2,1,0.618049,2.88,1,13.96722796,0.840085226,1676.239308
5960,mp-758233,Nb9PO25,900,4.287221691,17.78257143,169.7714286,232,4605415.811,12111428.57,4.729795918,0.82122449,0.191020408,0.191020408,8500,7,3,1,0.746607,3.3,1,14.4690978,1,1495.575943
5961,mp-758845,Ba5Nb2O10,900,5.66985394,15.07852941,193.8823529,68,2585019.87,6557093.426,4.117647059,0.968858131,0.103806228,0.103806228,8500,7,2,1,0.14462,3.3,1,12.6599567,3.023314009,1594.984115
5962,mp-759223,Sn(SO4)2,900,3.508062353,19.29909091,163,192,504921.8268,356528.9256,0.330578512,0.330578512,0,0,2600,4,4,0,1.112067,5.82,2,15.68848602,0.135179657,674.5929949
5963,mp-759342,Nb9AsO25,900,4.387195983,17.77542857,169.9142857,232,4593235.811,12113763.27,4.729795918,0.82122449,0.191020408,0.191020408,8500,7,3,1,0.804,3.3,1,14.45099358,1,1496.66143
5964,mp-759747,Sr4(NiO3)3,900,5.406449979,15.525625,184.6875,72,1326471.034,2431523.438,0.75,0.984375,0,0,4200,2,2,0,0.048,3.52,2,13.5532791,5.701912199,1132.406336
5965,mp-759887,Sr9(NiO3)7,900,5.385008382,15.61418919,184.1081081,112,1334829.574,2388078.89,0.736303871,0.981738495,0,0,4200,2,2,0,0.048,3.52,2,13.57560306,7.045727533,1133.316212
5966,mp-759966,Ti2Mn(PO4)3,900,3.134747975,17.94388889,166.1666667,108,1290476.362,339506.1728,3.666666667,0.805555556,0,4.93E-32,2000,8,3,0,0.079,2.95,2,14.40723513,1.894174209,1321.204569
5967,mp-760130,Ba8Mn8O23,900,5.620336116,15.78687179,186.6666667,86,961573.2942,984930.9665,2.624589086,0.967784352,0,0,3000,5,2,0,0.14462,5.02,2,14.86344926,1.989256537,776.8478681
5968,mp-760403,CaCd3O4,900,6.646018539,14.81725,186.625,8,366312.9822,1219375,1,1,0,0,3900,2,2,0,0.02455,2.98,2,13.85240459,0.613546554,1404.905432
5969,mp-760432,Cu2O3,900,5.558472361,17.2,169.6,16,1814749.209,290400,0.24,0.96,0.24,0.24,1600,2,2,1,1.235,3.61,1,14.36842392,0.14981428,937.8421834
5970,mp-761036,CdSeO4,900,4.646706061,18.12916667,169.3333333,20,183689.7296,488055.5556,0.555555556,0.555555556,0,0,2200,2,2,0,1.4611135,2.98,2,14.37253813,0.155679368,1438.840882
5971,mp-761229,Na2MnO3,900,3.811823345,14.11666667,185.8333333,52,637379.5832,174722.2222,1.805555556,1,0.222222222,0.222222222,1600,5,2,1,0.547926,4.23,1,15.06729183,0.208438329,796.2547285
5972,mp-763186,Li2Mn3SbO8,900,4.610096502,16.03028571,171.5,72,830614.1265,3767806.122,1.816326531,1.086734694,0.12244898,0.12244898,7900,5,3,1,0.618049,3.49,1,14.42123021,0.716158562,1386.207356
5973,mp-763291,V3O5F,900,4.299880701,17.64322222,169.7777778,64,2817423.504,1633580.247,6.024691358,0.839506173,0,0,3300,7,2,0,0.525,3.02,2,14.09784154,0.94459023,1314.474607
5974,mp-763481,Nb2CoO6,900,5.267397993,17.3,172,116,4370021.035,10702222.22,4.172839506,0.888888889,0.172839506,0.172839506,8500,7,2,1,0.66225646,2.51,1,11.36924277,1,2006.72756
5975,mp-763983,V2O3F,900,4.190156417,17.83433333,169.5,63,2818107.537,1570000,6.25,0.805555556,0,4.93E-32,3300,7,2,0,0.525,3.02,2,14.16270671,0.906410441,1323.866935
5976,mp-764233,Na8CoO6,900,2.525813675,12.00933333,195.2,46,631270.864,399288.8889,0.382222222,0.96,0.248888889,0.248888889,3100,3,2,1,0.547926,2.51,1,14.52917549,0.229789814,1447.16921
5977,mp-764496,Na14Ni2O9,900,2.697370421,11.4584,197.6,72,626884.5857,80224,0.2464,0.9216,0.2464,0.2464,1100,2,2,1,0.547926,3.52,1,15.03001593,0.143448674,791.1740289
5978,mp-765466,Ga2CoO4,900,5.769612768,16.72571429,168.8571429,84,1861348.58,4868571.429,1.714285714,2.816326531,0,0,5500,5,5,0,0.43,2.51,2,13.43210722,1.956334552,1726.705178
5979,mp-765493,Ba2Sb2O5,900,5.086310965,15.63355556,189.7777778,64,816807.8064,8717777.778,1.061728395,1.061728395,0,0,7900,3,3,0,0.14462,4.51,2,14.74924998,1,1117.316924
5980,mp-766093,Ti4(Ni5O8)3,900,5.43301753,16.5644186,173.1860465,110,2289282.617,67690.64359,3.037317469,0.986479178,0,0,1100,8,2,0,0.079,2.95,2,10.90588506,0.758778653,1172.925888
5981,mp-766173,Sr(RhO2)2,900,6.105733078,15.66471429,182.4285714,56,2920240.535,2348571.429,0.857142857,0.979591837,0.204081633,0.204081633,4200,3,2,1,0.048,3.8,1,13.3201731,4.730826342,1025.982118
5982,mp-766228,P2WO8,900,3.772788461,18.74636364,163.0909091,112,2760978.465,3504132.231,1.338842975,0.545454545,0,0,7000,6,3,0,0.746607,3.16,2,14.57439388,0.681588727,1481.668262
5983,mp-766341,NaSb5O13,900,5.500320429,17.97473684,170.1578947,84,643725.9265,10513241,0.271468144,0.448753463,0.049861496,0.049861496,7900,3,3,1,0.547926,4.23,1,14.57110803,1,1178.500203
5984,mp-768110,Li2Ti3CoO8,900,3.798857953,15.50242857,172.3571429,180,2167917.676,951020.4082,6.454081633,0.979591837,0.12244898,0.12244898,3100,8,2,1,0.079,2.51,1,13.35421046,3.473426836,1498.747858
5985,mp-768149,DyInO3,900,7.469215692,16.42242189,176,90,1527807.884,12198400,1.6,2.56,0,0,9500,5,5,0,0.3,3.59,2,13.29761733,1,1451.312399
5986,mp-768267,HoInO3,900,7.606348323,16.40128689,175.8,84,1623380.939,12198400,1.36,2.56,0,0,9500,5,5,0,0.3,3.58,2,13.48890462,1,1448.587041
5987,mp-768273,Gd3As5O12,900,5.560867921,17.04566076,172.55,174,1429044.578,9907500,24.1275,0.8475,0,0,9500,16,3,0,0.804,3.64,2,14.17374984,1,1555.063927
5988,mp-768342,SrNb2O4,900,5.791988026,15.40214286,184.7142857,88,4620447.563,12321224.49,6.408163265,0.979591837,0.204081633,0.204081633,8500,7,2,1,0.048,3.3,1,11.83277662,1,1493.671397
5989,mp-768510,Ba4Sn3O10,900,6.618601764,15.69494118,190.7647059,64,1099532.569,1329480.969,1.633217993,1.633217993,0,0,3000,4,4,0,0.14462,5.02,2,14.53001384,2.503263928,779.5977863
5990,mp-768621,MnV(PO4)2,900,3.218554179,18.07858333,165.6666667,102,1169791.93,798541.6667,2.305555556,0.805555556,0,4.93E-32,3300,7,3,0,0.525,3.02,2,14.60491841,0.479312496,1377.750015
5991,mp-769176,K5YO4,900,2.531107811,11.3771,221.5,176,1007645.997,7028100,5.36,0.96,0.25,0.25,9800,9,2,1,0.307,3.65,1,15.06737592,2.160217885,1650.560167
5992,mp-769211,Tb2Pb2O7,900,8.901521065,16.84203332,175.8181818,64,1671290.75,11460495.87,1.537190083,1.454545455,0,0,9500,5,4,0,0.35674316,3.6,2,14.3434668,1,1461.513023
5993,mp-769222,Dy2Pb2O7,900,9.036779632,17.08529263,175.4545455,60,1321812.06,11460495.87,0.925619835,1.454545455,0,0,9500,4,4,0,0.352,3.59,2,14.41620313,1,1476.418241
5994,mp-769284,Dy2SeO2,900,8.287759395,14.70764378,191.2,14,1547518.82,17454400,0.96,0.96,0,0,9500,4,2,0,0.352,3.59,2,14.01163211,1,1471.491988
5995,mp-769349,BaTa6O16,900,7.8988335,17.1543913,175.3043478,74,5969837.744,782570.8885,5.213610586,0.846880907,0,0,3000,7,2,0,0.14462,3.31,2,14.20489657,1.528173363,1151.086315
5996,mp-769597,Li2CoGe3O8,900,4.86338864,16.28028571,172.3571429,132,1740589.846,3818163.265,0.943877551,1.714285714,0.12244898,0.12244898,5300,4,4,1,0.618049,2.51,1,12.22990283,1.20793672,1699.19803
5997,mp-770423,Mg2Mn3O8,900,4.079360428,16.70707692,167.4615385,62,833657.2024,2839171.598,2.544378698,0.946745562,0,0,5300,5,2,0,1.4611135,3.21,2,14.74724045,0.382504892,1351.468384
5998,mp-770547,Mn2PO5,900,3.385653292,17.60125,168.75,92,823926.7631,369843.75,1.609375,0.984375,0,0,2000,5,3,0,0.746607,6.83,2,15.8666669,0.266578865,521.5242756
5999,mp-770618,MgMnO3,900,4.176192536,16.4132,166.8,22,776845.9879,3457600,2.56,0.96,0,0,5300,5,2,0,1.4611135,3.21,2,14.71586026,0.419289572,1334.845238
6000,mp-770767,SmCuO3,900,7.122042732,16.44518439,177.6,60,1398972.754,12361600,6.4,0.96,0.16,0.16,9500,8,2,1,1.235,3.61,1,13.06434853,1,1505.457252
6001,mp-770846,Ba3Sn2O7,900,6.575342839,15.56108333,191.8333333,44,1084568.665,1346875,1.638888889,1.638888889,0,0,3000,4,4,0,0.14462,5.02,2,14.54701812,2.263581451,779.2120653
6002,mp-770957,Be(CoO2)2,900,5.478126164,16.64042857,165.8571429,28,2333429.281,6675510.204,0.857142857,0.979591837,0,0,8000,3,2,0,-2.4,2.29,2,14.9329736,0.445203615,2014.434557
6003,mp-770972,Li2Ni3BiO8,900,5.819971448,16.211,169.8571429,108,1392016.563,1893520.408,0.209183673,1.086734694,0.12244898,0.12244898,5300,3,3,1,0.618049,3.49,1,13.65601277,0.590215224,1158.357905
6004,mp-771112,Li2Mn3NiO8,900,4.269366505,15.98671429,170.8571429,140,1079920.585,722653.0612,1.821428571,0.979591837,0.12244898,0.12244898,2900,5,2,1,0.618049,3.49,1,14.56151669,0.431904132,1051.122722
6005,mp-771704,Li2Cr3SbO8,900,4.685316911,15.90814286,171.7142857,78,1344078.447,4142040.816,3.025510204,1.086734694,0.229591837,0.229591837,7900,6,3,1,0.618049,2.88,1,13.69465072,0.797396367,1683.985658
6006,mp-771712,Li2Fe3SbO8,900,4.686897388,16.09457143,171.2857143,66,1410835.734,3873112.245,0.943877551,1.086734694,0.12244898,0.12244898,7900,4,3,1,0.151,2.87,1,13.10633998,1.918126703,1650.254668
6007,mp-771766,Nb3Co(PO4)6,900,3.117966239,18.48529412,164.1764706,90,2084703.614,5146608.997,1.993079585,0.643598616,0.080449827,0.080449827,8500,7,3,1,0.66225646,2.51,1,14.31896315,0.876908193,2075.634657
6008,mp-771816,Gd3NbO7,900,7.274421127,16.09574684,180.3636364,276,3521422.326,17785123.97,37.47107438,0.925619835,0.082644628,0.082644628,9500,16,2,1,0.917406,3.3,1,12.79068671,1,1648.725107
6009,mp-771876,Li5NiO4,900,2.741982345,12.353,171.5,120,729195.1919,1342500,0.25,0.96,0.25,0.25,2900,2,2,1,0.618049,3.49,1,15.02319936,0.797592087,833.1789762
6010,mp-772042,LiTiVO4,900,3.686967887,15.43785714,172.5714286,96,2356226.889,1307755.102,6.816326531,0.979591837,0.12244898,0.12244898,3300,8,2,1,0.079,2.95,1,14.12285119,3.757188195,1252.612076
6011,mp-772047,V2SiO4,900,3.953446604,16.41371429,176,104,2637323.761,2800000,4.775510204,1.632653061,0,0,4700,7,4,0,0.525,3.02,2,14.28977337,1.150769814,1393.177808
6012,mp-772403,NbVO4,900,5.068821345,17.1405,172.1666667,88,4154645.225,8733333.333,5.555555556,0.888888889,0.138888889,0.138888889,8500,7,2,1,0.525,3.02,1,13.46364642,1,1636.689498
6013,mp-772410,Ti(SO4)2,900,2.648381013,19.06090909,162.4545455,84,981614.6391,31735.53719,2.975206612,0.330578512,0,0,1100,8,2,0,0.079,2.95,2,14.60444937,0.342661759,1325.336799
6014,mp-772578,Li2Mn3SnO8,900,4.651464341,15.96242857,172.2857143,74,955467.3082,866326.5306,1.943877551,1.387755102,0.12244898,0.12244898,2900,5,4,1,0.618049,3.49,1,14.40277631,0.501707398,1067.625105
6015,mp-772660,NbCrO4,900,5.19170158,17.25833333,172,84,3719435.408,8672222.222,4.583333333,0.888888889,0.222222222,0.222222222,8500,7,2,1,0.666,2.88,1,13.15158597,1,1737.068393
6016,mp-772788,Ba2Cu2O5,900,4.866008263,15.46022222,187.5555556,48,1385076.972,1017777.778,0.666666667,0.987654321,0.172839506,0.172839506,3000,2,2,1,0.14462,3.61,1,14.1633452,1.760940419,1041.426144
6017,mp-772797,Ti2Cu(PO4)3,900,3.216264711,17.97833333,165.6666667,100,1414748.665,339506.1728,3.617283951,0.805555556,0.052469136,0.052469136,2000,8,3,1,0.079,2.95,1,14.37001252,1.863370872,1309.269366
6018,mp-772813,Ca2Cu2O5,900,3.94919904,15.66066667,179.3333333,48,1334427.927,1837777.778,0.666666667,0.987654321,0.172839506,0.172839506,3900,2,2,1,0.02455,3.61,1,14.53887499,4.559727817,1057.555192
6019,mp-772976,Li8Mn15NiO32,900,4.100393744,15.94439286,171.2857143,149,936718.6764,733558.6735,2.117028061,0.979591837,0.12244898,0.12244898,2900,5,2,1,0.618049,3.49,1,14.6244075,0.439374863,1060.983641
6020,mp-773017,LiTi2(PO4)3,900,2.840550437,17.669,164.8888889,200,1161966.258,532500,3.617283951,0.805555556,0.052469136,0.052469136,2900,8,3,1,0.079,2.95,1,14.53110501,2.145101515,1368.397084
6021,mp-773047,KNb2PO8,900,3.471365413,17.1025,175.5833333,102,3254517.058,8545763.889,3.638888889,0.909722222,0.1875,0.1875,8500,7,3,1,0.50147,3.3,1,14.68458695,1,1532.033431
6022,mp-773085,LiCoSbO4,900,5.037591258,16.20457143,170.8571429,60,1244331.448,6473469.388,0.408163265,1.102040816,0.12244898,0.12244898,7900,3,3,1,0.618049,2.51,1,11.06224055,1.191181392,1901.545608
6023,mp-773116,La20S29O,900,4.972143122,10.8170985,204.64,480,2215538.645,18614544,11.76,0.96,0,0,9500,9,2,0,0.47,3.75,2,14.4015248,1,1310.452557
6024,mp-773843,LiTi2(PO4)3,900,2.843404659,17.669,164.8888889,200,1161966.258,532500,3.617283951,0.805555556,0.052469136,0.052469136,2900,8,3,1,0.079,2.95,1,14.52997407,2.145101515,1368.397084
6025,mp-773874,CuSb3(PO4)6,900,3.517530881,18.78823529,163,76,447469.2498,4361911.765,0.238754325,0.339965398,0.028546713,0.028546713,7900,3,3,1,0.746607,3.61,1,14.91274665,0.711619069,1409.452428
6026,mp-774246,Nb9VO25,900,4.284270288,17.66065714,170.5428571,120,4727077.348,12113763.27,5.102040816,0.816326531,0.191020408,0.191020408,8500,7,2,1,0.525,3.02,1,14.10733058,1,1643.603537
6027,mp-774425,FeSb3(PO4)6,900,3.457024594,18.77882353,163.2352941,79,474549.7482,4387240.484,0.277681661,0.339965398,0,0,7900,4,3,0,0.151,2.87,2,14.21311089,2.354162343,1877.318842
6028,mp-774472,PrSO,900,5.470769746,13.68534001,190.6666667,60,2605901.554,17608888.89,18,0.888888889,0,0,9500,11,2,0,0.962,3.67,2,14.33151228,1,1409.870899
6029,mp-774583,Li2Fe3SbO8,900,4.491335723,16.09457143,171.2857143,132,1410835.734,3873112.245,0.943877551,1.086734694,0.12244898,0.12244898,7900,4,3,1,0.151,2.87,1,13.38543062,2.504578123,1650.254668
6030,mp-774586,Nb3Sb(PO4)6,900,3.0990402,18.51117647,164.3529412,90,1950490.438,6242802.768,1.993079585,0.557958478,0.080449827,0.080449827,8500,7,3,1,0.746607,3.3,1,14.87498405,0.958319747,1537.347907
6031,mp-774715,Ba4LiNb3O12,900,5.866072894,15.3788,186.6,184,3021335.697,7825600,4.51,0.96,0.16,0.16,8500,7,2,1,0.14462,3.3,1,11.95726338,5.220525984,1535.829055
6032,mp-774920,LiFeSbO4,900,4.839395342,16.17314286,171.4285714,64,1170317.946,6367755.102,0.775510204,1.102040816,0.12244898,0.12244898,7900,4,3,1,0.151,2.87,1,12.81727416,3.108092542,1675.354822
6033,mp-774941,Li(NiO2)2,900,4.685373161,16.156,169.1428571,104,1618696.971,658367.3469,0.12244898,0.979591837,0.12244898,0.12244898,2900,2,2,1,0.618049,3.49,1,14.38739165,0.388652735,992.6407991
6034,mp-774951,Li2MnCr3O8,900,3.993369216,15.80814286,171.6428571,164,1394585.532,1400255.102,3.352040816,0.979591837,0.229591837,0.229591837,3100,6,2,1,0.618049,2.88,1,14.18475127,0.785356711,1309.270993
